date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:12:49	191307/191307	---M--	200	added ('OK')	image/jpeg	etag:%222eb4b-52fce927d31c0%22	http://template.cospo.itembridge.com/img/artist/bg/bg-3.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/artist/bg/bg-3.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:12:58	52103/52103	---M--	200	added ('OK')	image/jpeg	etag:%22cb87-52fce928c7400%22	http://template.cospo.itembridge.com/img/works/works-element-1.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/works/works-element-1.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:13:33	210328/210328	---M--	200	added ('OK')	image/jpeg	etag:%2233598-52fce928c7400%22	http://template.cospo.itembridge.com/img/works/works-element-2.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/works/works-element-2.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:13:54	125255/125255	---M--	200	added ('OK')	image/jpeg	etag:%221e947-52fce928c7400%22	http://template.cospo.itembridge.com/img/works/works-element-3.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/works/works-element-3.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:14:07	74840/74840	---M--	200	added ('OK')	image/jpeg	etag:%2212458-52fce928c7400%22	http://template.cospo.itembridge.com/img/works/works-element-4.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/works/works-element-4.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:14:33	158684/158684	---M--	200	added ('OK')	image/jpeg	etag:%2226bdc-52fce928c7400%22	http://template.cospo.itembridge.com/img/works/works-element-5.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/works/works-element-5.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:15:03	183595/183595	---M--	200	added ('OK')	image/jpeg	etag:%222cd2b-52fce928c7400%22	http://template.cospo.itembridge.com/img/works/works-element-6.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/works/works-element-6.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:15:22	111316/111316	---M--	200	added ('OK')	image/jpeg	etag:%221b2d4-52fce928c7400%22	http://template.cospo.itembridge.com/img/works/works-element-7.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/works/works-element-7.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:15:58	224724/224724	---M--	200	added ('OK')	image/jpeg	etag:%2236dd4-52fce928c7400%22	http://template.cospo.itembridge.com/img/works/works-element-8.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/works/works-element-8.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:16:37	232172/232172	---M--	200	added ('OK')	image/jpeg	etag:%2238aec-52fce928c7400%22	http://template.cospo.itembridge.com/img/works/works-element-9.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/works/works-element-9.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:17:03	156776/156776	---M--	200	added ('OK')	image/jpeg	etag:%2226468-52fce928c7400%22	http://template.cospo.itembridge.com/img/works/works-element-10.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/works/works-element-10.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:17:14	4369290/4369290	---M--	200	added ('OK')	video/webm	etag:%2242ab8a-52f688d0b8540%22	http://template.cospo.itembridge.com/video/video-maker.webm	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/video/video-maker.webm	(from http://template.cospo.itembridge.com/video-maker.html)
10:17:15	7840/7840	---M--	200	added ('OK')	image/svg+xml	etag:%221ea0-52db11696dbc0%22	http://template.cospo.itembridge.com/img/people-say/logo/dark/1.svg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/people-say/logo/dark/1.svg	(from http://template.cospo.itembridge.com/artist.html)
10:17:15	1872/1872	---M--	200	added ('OK')	image/svg+xml	etag:%22750-52db11696dbc0%22	http://template.cospo.itembridge.com/img/people-say/logo/dark/2.svg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/people-say/logo/dark/2.svg	(from http://template.cospo.itembridge.com/artist.html)
10:17:16	736/736	---M--	200	added ('OK')	image/svg+xml	etag:%222e0-52fa926d49dc0%22	http://template.cospo.itembridge.com/img/people-say/logo/dark/3.svg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/people-say/logo/dark/3.svg	(from http://template.cospo.itembridge.com/artist.html)
10:17:16	2345/2345	---M--	200	added ('OK')	image/svg+xml	etag:%22929-52db11696dbc0%22	http://template.cospo.itembridge.com/img/people-say/logo/dark/4.svg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/people-say/logo/dark/4.svg	(from http://template.cospo.itembridge.com/artist.html)
10:17:16	2606/2606	---M--	200	added ('OK')	image/svg+xml	etag:%22a2e-52db11696dbc0%22	http://template.cospo.itembridge.com/img/people-say/logo/dark/5.svg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/people-say/logo/dark/5.svg	(from http://template.cospo.itembridge.com/artist.html)
10:17:17	1872/1872	---M--	200	added ('OK')	image/svg+xml	etag:%22750-52db11696dbc0%22	http://template.cospo.itembridge.com/img/people-say/logo/dark/6.svg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/people-say/logo/dark/6.svg	(from http://template.cospo.itembridge.com/artist.html)
10:17:18	24912/24912	---M--	200	added ('OK')	image/svg+xml	etag:%226150-52db11696dbc0%22	http://template.cospo.itembridge.com/img/people-say/logo/dark/7.svg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/people-say/logo/dark/7.svg	(from http://template.cospo.itembridge.com/artist.html)
10:17:18	4115/4115	---M--	200	added ('OK')	image/svg+xml	etag:%221013-52db11696dbc0%22	http://template.cospo.itembridge.com/img/people-say/logo/dark/8.svg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/people-say/logo/dark/8.svg	(from http://template.cospo.itembridge.com/artist.html)
10:17:18	3172/3172	---M--	200	added ('OK')	image/svg+xml	etag:%22c64-52db11696dbc0%22	http://template.cospo.itembridge.com/img/people-say/logo/dark/9.svg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/people-say/logo/dark/9.svg	(from http://template.cospo.itembridge.com/artist.html)
10:17:19	2109/2109	---M--	200	added ('OK')	image/svg+xml	etag:%2283d-52db11696dbc0%22	http://template.cospo.itembridge.com/img/people-say/logo/dark/10.svg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/people-say/logo/dark/10.svg	(from http://template.cospo.itembridge.com/artist.html)
10:17:53	208060/208060	---M--	200	added ('OK')	image/jpeg	etag:%2232cbc-52fce927d31c0%22	http://template.cospo.itembridge.com/img/artist/bg/bg-5.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/artist/bg/bg-5.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:18:06	4706643/4706643	---M--	200	added ('OK')	video/ogg	etag:%2247d153-52f688d0b8540%22	http://template.cospo.itembridge.com/video/video-maker.ogv	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/video/video-maker.ogv	(from http://template.cospo.itembridge.com/video-maker.html)
10:18:51	662538/662538	---M--	200	added ('OK')	image/jpeg	etag:%22a1c0a-52fce927d31c0%22	http://template.cospo.itembridge.com/img/artist/bg/bg-4.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/artist/bg/bg-4.jpg	(from http://template.cospo.itembridge.com/artist.html)
10:19:49	5300428/5300428	---M--	200	added ('OK')	video/mp4	etag:%2250e0cc-52f688d0b8540%22	http://template.cospo.itembridge.com/video/video-maker.mp4	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/video/video-maker.mp4	(from http://template.cospo.itembridge.com/video-maker.html)
10:20:18	174650/174650	---M--	200	added ('OK')	image/jpeg	etag:%222aa3a-52fce927d31c0%22	http://template.cospo.itembridge.com/img/coming-soon/bg/bg-2.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/coming-soon/bg/bg-2.jpg	(from http://template.cospo.itembridge.com/coming-soon.html)
10:21:20	375886/375886	---M--	200	added ('OK')	image/jpeg	etag:%225bc4e-52fce927d31c0%22	http://template.cospo.itembridge.com/img/coming-soon/bg/bg-3.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/coming-soon/bg/bg-3.jpg	(from http://template.cospo.itembridge.com/coming-soon.html)
10:21:48	173960/173960	---M--	200	added ('OK')	image/jpeg	etag:%222a788-52fce927d31c0%22	http://template.cospo.itembridge.com/img/community/bg/bg-2.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/community/bg/bg-2.jpg	(from http://template.cospo.itembridge.com/community.html)
10:22:14	153277/153277	---M--	200	added ('OK')	image/jpeg	etag:%22256bd-52fce927d31c0%22	http://template.cospo.itembridge.com/img/community/bg/bg-3.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/community/bg/bg-3.jpg	(from http://template.cospo.itembridge.com/community.html)
10:22:49	210959/210959	---M--	200	added ('OK')	image/jpeg	etag:%223380f-52fce927d31c0%22	http://template.cospo.itembridge.com/img/community/bg/bg-4.jpg	C:/xampp/htdocs/cospo/template.cospo.itembridge.com/img/community/bg/bg-4.jpg	(from http://template.cospo.itembridge.com/community.html)
